Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
12/21/2007,349.29,349.98,346.97,348.69,10753200,7.46454629,360.8615926,331.0034074,345.19,339.02,337.01,345.33,343.26,340.972,345.711,345.9325,338.5694,274.98135,344.4306283,344.4306283,344.4306283,344.4306283,344.4306283,2.549500678,3.783079891,9.493334175,21.51018303,1333.333333,-2.543391375,55.48187193,-38.88888889,61.11111111,0.018636721,37636200,107532000,12/21/2007,21,4,355,51,0,0,0,0,0,0,0,2007,12,46.1,45.2,44.3,45.27,45.331,45.3655,46.0566,1484.46,1460.12,1467.95,13450.65,13245.64,13339.85,350.72
12/24/2007,347.84,350.72,346.88,350.72,3253500,6.911645855,360.6252917,332.9787083,348.69,345.19,339.02,334.95,349.29,344.126,344.826,346.802,339.2036,275.59695,346.5270855,346.5270855,346.5270855,346.5270855,346.5270855,2.850010287,3.59646597,9.089524591,20.33435716,1333.333333,-2.461273187,56.86234387,-33.27805417,66.72194583,0.005316074,6604605,56578365,12/24/2007,24,0,358,52,0,0,0,0,0,0,0,2007,12,46.44,46.1,45.2,44.16,45.309,45.5125,46.0346,1496.45,1484.46,1445.9,13550.04,13450.65,13167.2,355.78
12/26/2007,349.84,356.97,349.45,355.78,5054900,6.794346334,361.3236927,334.1463073,350.72,348.69,345.19,337.01,347.84,347.88,345.409,347.735,340.1118,276.26715,349.6113904,349.6113904,349.6113904,349.6113904,349.6113904,3.456620263,3.568496829,8.977415691,19.87366898,1333.333333,1.665952279,60.17717859,-19.29242676,80.70757324,0.005395697,25577794,94324434,12/26/2007,26,2,360,52,0,0,0,0,0,0,0,2007,12,46.67,46.44,46.1,44.31,45.418,45.6275,46.0244,1497.66,1496.45,1454.98,13551.69,13550.04,13232.47,350.72
12/27/2007,353.89,358.36,350.72,350.72,5879100,6.819229853,361.5854597,334.3085403,355.78,350.72,348.69,339.02,349.84,350.22,345.478,347.947,340.96,276.89965,349.9809269,349.9809269,349.9809269,349.9809269,349.9809269,3.488846081,3.552566679,8.881885999,19.579996,1333.333333,0.197125961,55.57787619,-33.27805417,66.72194583,0.012670285,-29748246,24927384,12/27/2007,27,3,361,52,0,0,0,0,0,0,0,2007,12,46.11,46.67,46.44,44.3,45.43,45.647,46.0076,1476.27,1497.66,1453,13359.61,13551.69,13207.27,351.62
12/28/2007,352.82,354.33,348.62,351.62,5120200,6.866501043,361.8185021,334.3524979,350.72,355.78,350.72,345.19,353.89,351.506,345.903,348.0855,341.6512,277.54115,350.5272846,350.5272846,350.5272846,350.5272846,350.5272846,3.546130171,3.551279378,8.655322714,19.02403338,1333.333333,1.223479287,56.21882629,-30.79049198,69.20950802,0.010994638,4608180,14182954,12/28/2007,28,4,362,52,0,0,0,0,0,0,0,2007,12,46.07,46.11,46.67,45.2,45.463,45.655,45.9778,1478.49,1476.27,1460.12,13365.87,13359.61,13245.64,346.09
12/31/2007,349.63,351.6,345.64,346.09,4747600,6.875794978,361.79909,334.29591,351.62,350.72,355.78,348.69,352.82,350.986,345.979,348.0475,342.1704,278.16835,349.0481897,349.0481897,349.0481897,349.0481897,349.0481897,3.109459528,3.462915408,8.464228234,18.11052074,1333.333333,0.220079344,51.319106,-43.08634772,56.91365228,0.013115535,-26254228,-3608176,12/31/2007,31,0,365,1,1,0,1,0,1,0,0,2007,12,45.54,46.07,46.11,46.1,45.49,45.6535,45.9334,1468.36,1478.49,1484.46,13264.82,13365.87,13450.65,342.94
1/2/2008,346.78,349.03,339.2,342.94,8605100,6.7902592,361.7195184,334.5584816,346.09,351.62,350.72,350.72,349.63,349.43,346.778,348.139,342.5756,278.76385,347.0121265,347.0121265,347.0121265,347.0121265,347.0121265,2.480621165,3.266456559,8.56178336,17.15895794,1333.333333,2.385430661,48.71463758,-48.52108244,51.47891756,0.012746454,-27106065,15747333,1/2/2008,2,2,2,1,0,0,0,0,0,0,1,2008,1,44.82,45.54,46.07,46.44,45.556,45.635,45.8984,1447.16,1468.36,1496.45,13043.96,13264.82,13550.04,343.01
1/3/2008,342.97,343.77,338.6,343.01,6498400,6.765341455,361.6991829,334.6378171,342.94,346.09,351.62,355.78,346.78,346.876,347.378,348.1685,342.9218,279.3646,345.6780843,345.6780843,345.6780843,345.6780843,345.6780843,1.965256396,3.006216526,8.31951312,16.34543921,1333.333333,1.780362601,48.77685019,-48.30081812,51.69918188,0.008303987,454888,3834056,1/3/2008,3,3,3,1,0,0,0,0,0,0,1,2008,1,45,44.82,45.54,46.67,45.625,45.635,45.8558,1447.16,1447.16,1497.66,13056.72,13043.96,13551.69,328.83
1/4/2008,340.19,340.82,327.83,328.83,10708800,8.013100458,363.1562009,331.1037991,343.01,342.94,346.09,350.72,342.97,342.498,346.359,347.13,342.734,279.86625,340.0620562,340.0620562,340.0620562,340.0620562,340.0620562,0.407916403,2.486556502,8.809547897,16.70799942,1333.333333,-3.005722376,38.56989208,-92.92007552,7.079924481,0.017620481,-151850784,-222421776,1/4/2008,4,4,4,1,0,0,0,0,0,0,1,2008,1,43.03,45,44.82,46.11,45.498,45.496,45.754,1411.63,1447.16,1476.27,12800.18,13056.72,13359.61,324.95
1/7/2008,327.3,331.47,318.99,324.95,12793900,9.001217812,363.4804356,327.4755644,328.83,343.01,342.94,351.62,340.19,337.164,344.335,345.478,342.468,280.33475,335.0247041,335.0247041,335.0247041,335.0247041,335.0247041,-1.126386057,1.76396799,9.071723047,17.76323428,1333.333333,-5.863437527,36.32970333,-84.86156972,15.13843028,0.015564306,-49640332,-422710456,1/7/2008,7,0,7,2,0,0,0,0,0,0,1,2008,1,42.82,43.03,45,46.07,45.26,45.314,45.6554,1416.18,1411.63,1478.49,12827.49,12800.18,13365.87,316.16
1/8/2008,326.83,330.31,315.82,316.16,10667500,10.66406522,364.7246304,322.0683696,324.95,328.83,343.01,346.09,327.3,331.178,341.082,343.3965,342.0994,280.7598,328.7364694,328.7364694,328.7364694,328.7364694,328.7364694,-3.016835152,0.807807362,9.45874283,18.97366808,1333.333333,-9.329203591,31.82063459,-99.20075223,0.799247767,0.016397484,-93767325,-444088025,1/8/2008,8,1,8,2,0,0,0,0,0,0,1,2008,1,41.71,42.82,43.03,45.54,44.821,45.076,45.5474,1390.19,1416.18,1468.36,12589.07,12827.49,13264.82,326.93
1/9/2008,315.34,327,311.57,326.93,13465900,10.55566322,362.8758264,320.6531736,316.16,324.95,328.83,342.94,326.83,327.976,338.703,341.7645,341.8852,281.2308,328.134313,328.134313,328.134313,328.134313,328.134313,-3.604431051,-0.074640321,9.885261199,20.3946618,1333.333333,-6.783188869,41.41512711,-67.17247275,32.82752725,0.028803919,145027743,-439526976,1/9/2008,9,2,9,2,0,0,0,0,0,0,1,2008,1,42.6,41.71,42.82,44.82,44.437,44.873,45.4416,1409.13,1390.19,1447.16,12735.31,12589.07,13043.96,323.69
1/10/2008,322.83,328.93,320.38,323.69,12655700,11.10292578,362.6573516,318.2456484,326.93,316.16,324.95,343.01,315.34,324.112,335.494,340.4515,341.56,281.68905,326.6528753,326.6528753,326.6528753,326.6528753,326.6528753,-4.282183609,-0.916148978,9.789885399,21.41453856,1333.333333,-9.019618866,39.60928392,-74.09702928,25.90297072,0.02833104,-41004468,-332338682,1/10/2008,10,3,10,2,0,0,0,0,0,0,1,2008,1,42.66,42.6,41.71,45,44.036,44.727,45.333,1420.33,1409.13,1447.16,12853.09,12735.31,13056.72,319.44
1/11/2008,321.67,325.06,315.37,319.44,9944000,11.79913538,362.5202708,315.3237292,323.69,326.93,316.16,328.83,322.83,322.234,332.366,338.922,340.9942,282.1304,324.2485835,324.2485835,324.2485835,324.2485835,324.2485835,-5.103417851,-1.753602753,9.782750728,22.72491101,1333.333333,-8.91879562,37.31108549,-83.1801667,16.8198333,0.023168595,-42262000,-304186960,1/11/2008,11,4,11,2,0,0,0,0,0,0,1,2008,1,41.83,42.66,42.6,43.03,43.608,44.519,45.2058,1401.02,1420.33,1411.63,12606.3,12853.09,12800.18,327.24
1/14/2008,325.9,329.03,322.95,327.24,8886100,11.8987215,361.712943,314.118057,319.44,323.69,326.93,324.95,321.67,322.692,329.928,337.9155,340.462,282.61315,325.2457224,325.2457224,325.2457224,325.2457224,325.2457224,-5.066454163,-2.416173035,9.768982819,23.31966554,1333.333333,-6.933621523,43.7605273,-66.50993802,33.49006198,0.026195868,69311580,-178877193,1/14/2008,14,0,14,3,0,0,0,0,0,0,1,2008,1,42.56,41.83,42.66,42.82,43.257,44.36,45.0796,1416.25,1401.02,1416.18,12778.15,12606.3,12827.49,319.14
1/15/2008,323.27,324.85,318.01,319.14,11125200,12.46734826,361.5406965,311.6713035,327.24,319.44,323.69,316.16,325.9,323.288,327.233,336.606,339.8056,283.0623,323.2104816,323.2104816,323.2104816,323.2104816,323.2104816,-5.625910484,-3.058120525,9.730484046,24.25146271,1333.333333,-7.786991823,39.24516467,-83.82132934,16.17867066,0.02557875,-90114120,-291368988,1/15/2008,15,1,15,3,0,0,0,0,0,0,1,2008,1,41.38,42.56,41.83,41.71,42.841,44.1655,44.948,1380.95,1416.25,1390.19,12501.11,12778.15,12589.07,308.28
1/16/2008,314.8,320.32,301.27,308.28,21098800,13.98743078,363.2473616,307.2976384,319.14,327.24,319.44,326.93,323.27,319.558,323.767,335.2725,338.8516,283.45625,318.2336544,318.2336544,318.2336544,318.2336544,318.2336544,-6.866442811,-3.819784982,10.39616376,26.11440283,1333.333333,-10.10672421,34.15640713,-87.72114206,12.27885794,0.022239867,-229132968,-562704996,1/16/2008,16,2,16,3,0,0,0,0,0,0,1,2008,1,40.94,41.38,42.56,42.6,42.453,44.0045,44.8002,1373.2,1380.95,1409.13,12466.16,12501.11,12735.31,300.7
1/17/2008,310.69,313.18,299.3,300.7,16417100,15.96646852,365.389937,301.524063,308.28,319.14,327.24,323.69,314.8,314.96,319.536,333.457,337.6018,283.77705,312.3891029,312.3891029,312.3891029,312.3891029,312.3891029,-8.364792151,-4.728786416,10.6450092,27.94029389,1333.333333,-12.33491735,31.12299735,-97.45593313,2.544066873,0.022938471,-124441618,-596104901,1/17/2008,17,3,17,3,0,0,0,0,0,0,1,2008,1,40.37,40.94,41.38,42.66,41.99,43.8075,44.6472,1333.25,1373.2,1420.33,12159.21,12466.16,12853.09,300.43
1/18/2008,304.48,305.3,299.52,300.43,17062100,17.51542264,366.5583453,296.4966547,300.7,308.28,319.14,319.44,310.69,311.158,316.696,331.5275,336.185,284.10045,308.4027353,308.4027353,308.4027353,308.4027353,308.4027353,-9.46492577,-5.676014287,10.29750855,29.63576417,1333.333333,-8.636681568,31.01732958,-97.83938815,2.160611855,0.023747959,-4606767,-658426439,1/18/2008,18,4,18,3,0,0,0,0,0,0,1,2008,1,40.32,40.37,40.94,41.83,41.719,43.6085,44.4824,1325.19,1333.25,1401.02,12099.3,12159.21,12606.3,292.47
1/22/2008,281.3,299.05,280.88,292.47,18983900,19.23383129,367.3591626,290.4238374,300.43,300.7,308.28,327.24,304.48,304.204,313.448,328.8915,334.6976,284.38285,303.0918235,303.0918235,303.0918235,303.0918235,303.0918235,-10.85397717,-6.711606864,10.95840079,32.00052663,1333.333333,-9.995383905,27.99918206,-82.99339692,17.00660308,0.012493599,-151111844,-1000831208,1/22/2008,22,1,22,4,0,0,0,0,0,0,1,2008,1,39.28,40.32,40.37,42.56,41.365,43.3125,44.3204,1310.5,1325.19,1416.25,11971.19,12099.3,12778.15,274.58
1/23/2008,280.64,284.28,259.76,274.58,33897400,22.1383317,369.4626634,280.9093366,292.47,300.43,300.7,319.14,281.3,295.292,309.29,325.186,333.2438,284.58405,293.5878823,293.5878823,293.5878823,293.5878823,293.5878823,-13.24569577,-8.018424644,12.51208645,34.7775777,1333.333333,-13.15156883,22.6619579,-82.35924295,17.64075705,0.021648501,-606424486,-2512136314,1/23/2008,23,2,23,4,0,0,0,0,0,0,1,2008,1,39.13,39.28,40.32,41.38,41.107,42.964,44.1842,1338.6,1310.5,1380.95,12270.17,11971.19,12501.11,287.53
1/24/2008,279.68,290.14,277.35,287.53,18782900,22.80160342,367.6297068,276.4232932,274.58,292.47,300.43,308.28,280.64,291.142,305.35,322.0265,332.348,284.8543,291.5685882,291.5685882,291.5685882,291.5685882,291.5685882,-13.93555283,-9.201850282,12.72979456,36.60855555,1333.333333,-12.0515095,32.66746642,-65.7414261,34.2585739,0.040007727,243238555,-1186891451,1/24/2008,24,3,24,4,0,0,0,0,0,0,1,2008,1,39.93,39.13,39.28,40.94,40.84,42.6385,44.0948,1352.07,1338.6,1373.2,12378.61,12270.17,12466.16,283.48
1/25/2008,296.2,297.8,283.37,283.48,13918000,22.89968818,364.2108764,272.6121236,287.53,274.58,292.47,300.7,279.68,287.698,301.329,318.4115,331.6906,285.1092,288.8723922,288.8723922,288.8723922,288.8723922,288.8723922,-14.64030634,-10.28954149,12.85123781,37.39910463,1333.333333,-12.42237944,31.3034845,-66.92232604,33.07767396,0.03953307,-56367900,-1006271400,1/25/2008,25,4,25,4,0,0,0,0,0,0,1,2008,1,39.11,39.93,39.13,40.37,40.485,42.2605,44.0114,1330.61,1352.07,1333.25,12207.17,12378.61,12159.21,278.27
1/28/2008,285.77,286.41,274.57,278.27,11621700,23.24760246,361.2842049,268.2937951,283.48,287.53,274.58,300.43,296.2,283.266,297.212,314.789,330.6438,285.3309,285.3382614,285.3382614,285.3382614,285.3382614,285.3382614,-15.44123509,-11.31988021,12.77900653,38.46744616,1333.333333,-12.88817931,29.59176941,-73.76328845,26.23671155,0.039176984,-60549057,-841992165,1/28/2008,28,0,28,5,0,0,0,0,0,0,1,2008,1,39.41,39.11,39.93,40.32,40.243,41.9255,43.8984,1353.96,1330.61,1325.19,12383.89,12207.17,12099.3,275.54
1/29/2008,280.52,280.95,270.61,275.54,12553400,23.12793082,357.2408616,264.7291384,278.27,283.48,287.53,292.47,285.77,279.88,292.042,310.985,329.7314,285.5417,282.0721743,282.0721743,282.0721743,282.0721743,282.0721743,-16.11055265,-12.2780147,12.60479178,39.60085026,1333.333333,-15.7988021,28.7059992,-77.21957557,22.78042443,0.038616302,-34270782,-955062672,1/29/2008,29,1,29,5,0,0,0,0,0,0,1,2008,1,39.48,39.41,39.11,39.28,39.935,41.596,43.7984,1362.3,1353.96,1310.5,12480.3,12383.89,11971.19,274.41
1/30/2008,274.87,280.5,272.03,274.41,15863300,22.9548653,353.3107306,261.4912694,275.54,278.27,283.48,274.58,280.52,279.846,287.569,307.401,328.9168,285.7269,279.5181162,279.5181162,279.5181162,279.5181162,279.5181162,-16.54149316,-13.13071039,12.30944951,40.65329693,1333.333333,-14.01579244,28.32802092,-78.85087339,21.14912661,0.026802351,-17925529,-1137081344,1/30/2008,30,2,30,5,0,0,0,0,0,0,1,2008,1,39.45,39.48,39.41,39.13,39.742,41.2915,43.7026,1355.81,1362.3,1338.6,12442.83,12480.3,12270.17,282.43
1/31/2008,269.77,286.79,267.41,282.43,29712800,21.99168299,348.358866,260.392134,274.41,275.54,278.27,287.53,274.87,278.826,284.984,304.3755,328.2228,285.95585,280.4887441,280.4887441,280.4887441,280.4887441,280.4887441,-16.05084549,-13.71473741,12.81448883,40.84692045,1333.333333,-8.385234203,34.88159955,-67.27298975,32.72701025,0.019003965,238296656,-1797921528,1/31/2008,31,3,31,5,1,0,0,0,0,0,1,2008,1,40.12,39.45,39.48,39.93,39.66,41.0565,43.612,1378.55,1355.81,1352.07,12650.36,12442.83,12378.61,258.21
2/1/2008,264.6,268.6,255.26,258.21,35165700,22.32313539,344.7817708,255.4892292,282.43,274.41,275.54,283.48,269.77,273.772,280.735,300.1355,327.1222,286.0557,273.0624961,273.0624961,273.0624961,273.0624961,273.0624961,-17.41559908,-14.45490975,13.83988249,41.54786594,1333.333333,-14.13036249,26.88615991,-96.00108445,3.998915548,0.042075178,-851713254,-2982051360,2/1/2008,1,4,32,5,0,1,0,0,0,0,1,2008,2,40.53,40.12,39.45,39.11,39.676,40.833,43.5398,1395.42,1378.55,1330.61,12743.19,12650.36,12207.17,247.96
2/4/2008,254.79,256.65,246.52,247.96,26287800,24.10507232,344.3021446,247.8818554,258.21,282.43,274.41,278.27,264.6,267.71,275.488,296.092,325.5896,286.1152,264.6949974,264.6949974,264.6949974,264.6949974,264.6949974,-19.10404592,-15.38473698,13.68631945,42.51854288,1333.333333,-17.46496688,24.34310181,-98.1616239,1.838376101,0.043217609,-269449950,-2125894386,2/4/2008,4,0,35,6,0,0,0,0,0,0,1,2008,2,39.96,40.53,40.12,39.41,39.64,40.6795,43.4526,1380.82,1395.42,1353.96,12635.16,12743.19,12383.89,253.65
2/5/2008,244.96,254.75,244.5,253.65,22384100,24.87271854,342.2724371,242.7815629,247.96,258.21,282.43,275.54,254.79,263.332,271.606,292.527,324.0508,286.17605,261.0133316,261.0133316,261.0133316,261.0133316,261.0133316,-19.75529007,-16.2588476,13.44086806,43.49066227,1333.333333,-13.27315622,28.39222305,-87.93194408,12.06805592,0.047775272,127365529,-1595986330,2/5/2008,5,1,36,6,0,0,0,0,0,0,1,2008,2,38.82,39.96,40.53,39.48,39.594,40.4795,43.3532,1336.64,1380.82,1362.3,12265.13,12635.16,12480.3,251.11
2/6/2008,255.83,255.84,249.21,251.11,15257500,25.85349869,340.9814974,237.5675026,253.65,247.96,258.21,274.41,244.96,258.672,269.259,289.2745,322.2992,286.2327,257.7122211,257.7122211,257.7122211,257.7122211,257.7122211,-20.24301366,-17.05568081,12.95437749,44.25202353,1333.333333,-8.547599971,27.68005045,-90.37565521,9.624344787,0.047495687,-38754050,-992500375,2/6/2008,6,2,37,6,0,0,0,0,0,0,1,2008,2,38.06,38.82,39.96,39.45,39.487,40.297,43.2292,1326.45,1336.64,1355.81,12200.1,12265.13,12442.83,252.73
2/7/2008,248.68,257.35,247.63,252.73,15841900,25.48678326,336.5380665,234.5909335,251.11,253.65,247.96,282.43,255.83,252.732,265.779,285.5645,320.6872,286.30135,256.0514807,256.0514807,256.0514807,256.0514807,256.0514807,-20.2652129,-17.69758723,12.72335052,45.02253133,1333.333333,-12.1030849,28.9049243,-86.46381579,13.53618421,0.042861024,25663878,-1175468980,2/7/2008,7,3,38,6,0,0,0,0,0,0,1,2008,2,38.33,38.06,38.82,40.12,39.327,40.0835,43.1258,1336.91,1326.45,1378.55,12247,12200.1,12650.36,258.6
2/8/2008,254.96,259.12,254.6,258.6,13644100,24.49880921,331.3076184,233.3123816,252.73,251.11,253.65,258.21,248.68,252.81,263.291,282.31,319.1168,286.3982,256.9009871,256.9009871,256.9009871,256.9009871,256.9009871,-19.58340076,-18.07474994,12.27096834,45.48476474,1333.333333,-8.776633272,33.31236365,-74.15215399,25.84784601,0.02637252,80090867,-888094469,2/8/2008,8,4,39,6,0,0,0,0,0,0,1,2008,2,38.76,38.33,38.06,40.53,39.292,39.8885,43.0136,1331.29,1336.91,1395.42,12182.13,12247,12743.19,260.84
2/11/2008,260.52,262.12,256.96,260.84,11640300,23.29927422,325.9785484,232.7814516,258.6,252.73,251.11,247.96,254.96,255.386,261.548,279.38,317.404,286.49825,258.2139914,258.2139914,258.2139914,258.2139914,258.2139914,-18.64735535,-18.18927102,11.76304203,45.4804146,1333.333333,-6.263700722,34.96912897,-69.34333959,30.65666041,0.013758443,26074272,-682121580,2/11/2008,11,0,42,7,0,0,0,0,0,0,1,2008,2,39.18,38.76,38.33,39.96,39.269,39.756,42.8828,1339.13,1331.29,1380.82,12240.01,12182.13,12635.16,259.3
2/12/2008,261.96,265.57,256.77,259.3,13311200,20.76953997,317.5220799,234.4439201,260.84,258.6,252.73,253.65,260.52,256.516,259.924,275.983,315.613,286.59605,258.5759943,258.5759943,258.5759943,258.5759943,258.5759943,-17.82432996,-18.11628281,11.55139617,44.98530153,1333.333333,-5.893881106,34.33752901,-72.2326454,27.7673546,0.013140581,-20499248,-904362928,2/12/2008,12,1,43,7,0,0,0,0,0,0,1,2008,2,38.96,39.18,38.76,38.82,39.217,39.576,42.7438,1348.86,1339.13,1336.64,12373.41,12240.01,12265.13,267.58
2/13/2008,261.51,267.76,259.6,267.58,13236100,18.16773325,309.7404665,237.0695335,259.3,260.84,258.6,251.11,261.96,259.81,259.241,273.405,314.0276,286.7543,261.5773295,261.5773295,261.5773295,261.5773295,261.5773295,-16.31587041,-17.75620033,11.33058216,44.21573337,1333.333333,-2.488976349,40.55439274,-56.69793621,43.30206379,0.014849142,109594908,-682453316,2/13/2008,13,2,44,7,0,0,0,0,0,0,1,2008,2,39.81,38.96,39.18,38.06,39.253,39.4975,42.6286,1367.21,1348.86,1326.45,12552.24,12373.41,12200.1,266.39
2/14/2008,269.44,270.79,265.77,266.39,12940400,16.24883817,303.8081763,238.8128237,267.58,259.3,260.84,252.73,261.51,262.542,257.637,271.3105,312.5332,286.9126,263.181553,263.181553,263.181553,263.181553,263.181553,-15.04302182,-17.21356462,10.87982629,43.07388692,1333.333333,-5.679283362,39.96869253,-48.23835422,51.76164578,0.016710766,-15399076,-542073356,2/14/2008,14,3,45,7,0,0,0,0,0,0,1,2008,2,39.09,39.81,38.96,38.33,39.15,39.405,42.5066,1348.86,1367.21,1336.91,12376.98,12552.24,12247,265.09
2/15/2008,264.42,266.6,262.43,265.09,10469700,14.73988217,299.0097643,240.0502357,266.39,267.58,259.3,258.6,269.44,263.84,258.325,269.53,310.9866,287.07245,263.817702,263.817702,263.817702,263.817702,263.817702,-13.97804902,-16.5664615,10.40055299,42.27119313,1333.333333,2.664497889,39.30093102,-51.31236699,48.68763301,0.016159264,-13610610,-372826017,2/15/2008,15,4,46,7,0,0,0,0,0,0,1,2008,2,38.96,39.09,39.81,38.76,38.993,39.3345,42.3858,1349.99,1348.86,1331.29,12348.21,12376.98,12182.13,254.73
2/19/2008,267.74,267.8,253.5,254.73,12688000,13.15459475,293.5541895,240.9358105,265.09,266.39,267.58,260.84,264.42,262.618,259.002,267.245,309.0892,287.16185,260.788468,260.788468,260.788468,260.788468,260.788468,-13.81081336,-16.01533188,10.67908492,42.14122233,1333.333333,2.730279077,34.37245068,-75.80988413,24.19011587,0.02512601,-131447680,-579841600,2/19/2008,19,1,50,8,0,0,0,0,0,0,1,2008,2,38.89,38.96,39.09,39.18,38.886,39.263,42.2474,1348.78,1349.99,1339.13,12337.22,12348.21,12240.01,254.75
2/20/2008,252.01,255.76,249.66,254.75,13311000,12.00111482,289.3612296,241.3567704,254.73,265.09,266.39,259.3,267.74,261.708,259.112,265.359,307.0244,287.2566,258.7756453,258.7756453,258.7756453,258.7756453,258.7756453,-13.52080465,-15.51642643,10.35200742,42.25572888,1333.333333,0.433668441,34.38955627,-75.76259163,24.23740837,0.02518339,266220,-502090920,2/20/2008,20,2,51,8,0,0,0,0,0,0,1,2008,2,39.06,38.89,38.96,38.96,38.91,39.252,42.0994,1360.03,1348.78,1348.86,12427.26,12337.22,12373.41,251.68
2/21/2008,256.68,256.86,250,251.68,11344200,12.16633855,288.5466771,239.8813229,254.75,254.73,265.09,267.58,252.01,258.528,259.169,264.214,304.9022,287.34565,256.4104302,256.4104302,256.4104302,256.4104302,256.4104302,-13.38440689,-15.09002252,10.10257832,42.18985101,1333.333333,0.226992155,32.96902415,-72.68923545,27.31076455,0.015708163,-34826694,-259782180,2/21/2008,21,3,52,8,0,0,0,0,0,0,1,2008,2,38.69,39.06,38.89,39.81,38.973,39.23,41.9438,1342.53,1360.03,1367.21,12284.3,12427.26,12552.24,254.15
2/22/2008,251.28,254.75,249.02,254.15,11020700,11.03657341,284.6181468,240.4718532,251.68,254.75,254.73,266.39,256.68,256.08,259.311,262.545,302.7938,287.4482,255.6569535,255.6569535,255.6569535,255.6569535,255.6569535,-12.92797665,-14.65761335,9.790251297,42.1950426,1333.333333,0.56186444,35.28519913,-63.29402815,36.70597185,0.018488445,27221129,-367870966,2/22/2008,22,4,53,8,0,0,0,0,0,0,1,2008,2,38.83,38.69,39.06,39.09,39.023,39.175,41.7872,1353.11,1342.53,1348.86,12381.02,12284.3,12376.98,243.46
2/25/2008,253.23,253.5,243.11,243.46,16728800,10.66276374,281.8695275,239.2184725,254.15,251.68,254.75,265.09,251.28,251.754,257.797,260.544,300.664,287.4912,251.5913023,251.5913023,251.5913023,251.5913023,251.5913023,-13.27581078,-14.38125283,9.879519062,42.58447954,1333.333333,-5.854601701,30.39076109,-98.73554913,1.264450867,0.023185395,-178830872,-669486576,2/25/2008,25,0,56,9,0,0,0,0,0,0,1,2008,2,39.03,38.83,38.69,38.96,39.05,39.171,41.6562,1371.8,1353.11,1349.99,12570.22,12381.02,12348.21,232.33
